Date,Open,High,Low,Close,Volume,O/C,H/C,L/C,reportedEPS,estimatedEPS,surprise,surprisePercentage,rEPS/C,estEPS/C,surEPS/C,sP/C
4/14/2014,18.6393,18.6486,18.4718,16.4318,205674000,1.13434,1.1349,1.1241,0.5175,0.5025,0.015,2.9851,0.0315,0.0306,0.0009,0.1817
4/11/2014,18.5357,18.6725,18.4693,16.3666,271717600,1.13253,1.1409,1.1285,0.5175,0.5025,0.015,2.9851,0.0316,0.0307,0.0009,0.1824
4/10/2014,18.9529,19.0086,18.6846,16.4885,239652000,1.14946,1.1528,1.1332,0.5175,0.5025,0.015,2.9851,0.0314,0.0305,0.0009,0.1810
4/9/2014,18.6657,18.9461,18.6436,16.7039,206169600,1.11744,1.1342,1.1161,0.5175,0.5025,0.015,2.9851,0.0310,0.0301,0.0009,0.1787
4/8/2014,18.7568,18.7900,18.5250,16.4872,243888400,1.13766,1.1397,1.1236,0.5175,0.5025,0.015,2.9851,0.0314,0.0305,0.0009,0.1811
4/7/2014,18.8579,18.9607,18.6389,16.4882,289850400,1.14372,1.1500,1.1304,0.5175,0.5025,0.015,2.9851,0.0314,0.0305,0.0009,0.1810
4/4/2014,19.2789,19.2857,18.9493,16.7512,275251200,1.15090,1.1513,1.1312,0.5175,0.5025,0.015,2.9851,0.0309,0.0300,0.0009,0.1782
4/3/2014,19.3354,19.3750,19.2014,16.9707,162344000,1.13934,1.1417,1.1314,0.5175,0.5025,0.015,2.9851,0.0305,0.0296,0.0009,0.1759
4/2/2014,19.3707,19.4100,19.2950,17.0891,180420800,1.13351,1.1358,1.1291,0.5175,0.5025,0.015,2.9851,0.0303,0.0294,0.0009,0.1747
4/1/2014,19.2057,19.3525,19.1704,17.0608,200760000,1.12572,1.1343,1.1236,0.5175,0.5025,0.015,2.9851,0.0303,0.0295,0.0009,0.1750
3/31/2014,19.2582,19.3146,19.1404,16.9061,168669200,1.13913,1.1425,1.1322,0.5175,0.5025,0.015,2.9851,0.0306,0.0297,0.0009,0.1766
3/28/2014,19.2257,19.2479,19.0804,16.9099,200564000,1.13695,1.1383,1.1284,0.5175,0.5025,0.015,2.9851,0.0306,0.0297,0.0009,0.1765
3/27/2014,19.2864,19.3393,19.1114,16.9288,222031600,1.13927,1.1424,1.1289,0.5175,0.5025,0.015,2.9851,0.0306,0.0297,0.0009,0.1763
3/26/2014,19.5186,19.6071,19.2450,17.0019,299768000,1.14802,1.1532,1.1319,0.5175,0.5025,0.015,2.9851,0.0304,0.0296,0.0009,0.1756
3/25/2014,19.3393,19.4911,19.2711,17.1660,282293200,1.12660,1.1354,1.1226,0.5175,0.5025,0.015,2.9851,0.0301,0.0293,0.0009,0.1739
3/24/2014,19.2293,19.3036,19.1093,16.9833,355700800,1.13225,1.1366,1.1252,0.5175,0.5025,0.015,2.9851,0.0305,0.0296,0.0009,0.1758
3/21/2014,18.9975,19.0625,18.7975,16.7843,374046400,1.13186,1.1357,1.1199,0.5175,0.5025,0.015,2.9851,0.0308,0.0299,0.0009,0.1779
3/20/2014,18.9246,19.0239,18.8339,16.6529,208398400,1.13642,1.1424,1.1310,0.5175,0.5025,0.015,2.9851,0.0311,0.0302,0.0009,0.1793
3/19/2014,19.0093,19.1514,18.8929,16.7335,224756000,1.13600,1.1445,1.1290,0.5175,0.5025,0.015,2.9851,0.0309,0.0300,0.0009,0.1784
3/18/2014,18.7821,18.9989,18.7571,16.7379,209647200,1.12213,1.1351,1.1206,0.5175,0.5025,0.015,2.9851,0.0309,0.0300,0.0009,0.1783
3/17/2014,18.8464,18.9275,18.7804,16.5912,199544800,1.13593,1.1408,1.1319,0.5175,0.5025,0.015,2.9851,0.0312,0.0303,0.0009,0.1799
3/14/2014,18.8854,18.9604,18.6786,16.5266,237199200,1.14273,1.1473,1.1302,0.5175,0.5025,0.015,2.9851,0.0313,0.0304,0.0009,0.1806
3/13/2014,19.1943,19.2736,18.8986,16.7143,257742800,1.14837,1.1531,1.1307,0.5175,0.5025,0.015,2.9851,0.0310,0.0301,0.0009,0.1786
3/12/2014,19.0896,19.1911,19.0000,16.9021,199326400,1.12943,1.1354,1.1241,0.5175,0.5025,0.015,2.9851,0.0306,0.0297,0.0009,0.1766
3/11/2014,19.1232,19.2407,19.0211,16.8857,279224400,1.13251,1.1395,1.1265,0.5175,0.5025,0.015,2.9851,0.0306,0.0298,0.0009,0.1768
3/10/2014,18.8700,19.0475,18.8693,16.7228,178584000,1.12840,1.1390,1.1284,0.5175,0.5025,0.015,2.9851,0.0309,0.0300,0.0009,0.1785
3/7/2014,18.9675,18.9993,18.7875,16.7077,220729600,1.13525,1.1372,1.1245,0.5175,0.5025,0.015,2.9851,0.0310,0.0301,0.0009,0.1787
3/6/2014,19.0282,19.0871,18.8607,16.7175,185488800,1.13822,1.1417,1.1282,0.5175,0.5025,0.015,2.9851,0.0310,0.0301,0.0009,0.1786
3/5/2014,18.9614,19.0982,18.8975,16.7682,200062800,1.13080,1.1390,1.1270,0.5175,0.5025,0.015,2.9851,0.0309,0.0300,0.0009,0.1780
3/4/2014,18.9643,19.0229,18.8489,16.7329,259140000,1.13335,1.1369,1.1265,0.5175,0.5025,0.015,2.9851,0.0309,0.0300,0.0009,0.1784
3/3/2014,18.6936,18.9518,18.6718,16.6233,238781200,1.12454,1.1401,1.1232,0.5175,0.5025,0.015,2.9851,0.0311,0.0302,0.0009,0.1796
2/28/2014,18.8957,19.0268,18.6471,16.5754,371968800,1.13998,1.1479,1.1250,0.5175,0.5025,0.015,2.9851,0.0312,0.0303,0.0009,0.1801
2/27/2014,18.4693,18.8850,18.4304,16.6205,301882000,1.11124,1.1363,1.1089,0.5175,0.5025,0.015,2.9851,0.0311,0.0302,0.0009,0.1796
2/26/2014,18.7004,18.7500,18.4143,16.2954,276217200,1.14759,1.1506,1.1300,0.5175,0.5025,0.015,2.9851,0.0318,0.0308,0.0009,0.1832
2/25/2014,18.9064,18.9132,18.6071,16.4438,231952000,1.14976,1.1502,1.1316,0.5175,0.5025,0.015,2.9851,0.0315,0.0306,0.0009,0.1815
2/24/2014,18.6839,18.9257,18.6579,16.6167,288909600,1.12441,1.1390,1.1228,0.5175,0.5025,0.015,2.9851,0.0311,0.0302,0.0009,0.1796
2/21/2014,19.0282,19.0918,18.7357,16.5442,278784800,1.15014,1.1540,1.1325,0.5175,0.5025,0.015,2.9851,0.0313,0.0304,0.0009,0.1804
2/20/2014,19.0354,19.1786,18.8929,16.7301,305858000,1.13779,1.1464,1.1293,0.5175,0.5025,0.015,2.9851,0.0309,0.0300,0.0009,0.1784
2/19/2014,19.4554,19.5318,19.0839,16.9260,313768000,1.14944,1.1540,1.1275,0.5175,0.5025,0.015,2.9851,0.0306,0.0297,0.0009,0.1764
2/18/2014,19.5000,19.6854,19.4861,17.1975,260251600,1.13389,1.1447,1.1331,0.5175,0.5025,0.015,2.9851,0.0301,0.0292,0.0009,0.1736
2/14/2014,19.3739,19.4993,19.3289,17.1345,272924400,1.13070,1.1380,1.1281,0.5175,0.5025,0.015,2.9851,0.0302,0.0293,0.0009,0.1742
2/13/2014,19.0950,19.4589,19.0786,17.1484,307398000,1.11352,1.1347,1.1126,0.5175,0.5025,0.015,2.9851,0.0302,0.0293,0.0009,0.1741
2/12/2014,19.1768,19.2700,19.0443,16.8803,308100800,1.13604,1.1416,1.1282,0.5175,0.5025,0.015,2.9851,0.0307,0.0298,0.0009,0.1768
2/11/2014,18.9504,19.2054,18.9107,16.8816,282256800,1.12255,1.1377,1.1202,0.5175,0.5025,0.015,2.9851,0.0307,0.0298,0.0009,0.1768
2/10/2014,18.5236,18.9996,18.5000,16.6620,345559200,1.11172,1.1403,1.1103,0.5175,0.5025,0.015,2.9851,0.0311,0.0302,0.0009,0.1792
2/7/2014,18.6207,18.6761,18.4779,16.3688,370280400,1.13757,1.1410,1.1288,0.5175,0.5025,0.015,2.9851,0.0316,0.0307,0.0009,0.1824
2/6/2014,18.2164,18.3393,18.1361,16.1430,257765200,1.12844,1.1361,1.1235,0.5175,0.5025,0.015,2.9851,0.0321,0.0311,0.0009,0.1849
2/5/2014,18.0914,18.4029,18.0804,16.0494,328344800,1.12723,1.1466,1.1265,0.5175,0.5025,0.015,2.9851,0.0322,0.0313,0.0009,0.1860
2/4/2014,18.0661,18.1950,17.9557,15.9304,376681200,1.13406,1.1422,1.1271,0.5175,0.5025,0.015,2.9851,0.0325,0.0315,0.0009,0.1874
2/3/2014,17.9504,18.1332,17.8321,15.7031,401464000,1.14311,1.1548,1.1356,0.5175,0.5025,0.015,2.9851,0.0330,0.0320,0.0010,0.1901
1/31/2014,17.6850,17.9118,17.6268,15.6740,464797200,1.12830,1.1428,1.1246,0.5175,0.5025,0.015,2.9851,0.0330,0.0321,0.0010,0.1904
1/30/2014,17.9479,18.0893,17.7393,15.6483,678501600,1.14695,1.1560,1.1336,0.5175,0.5025,0.015,2.9851,0.0331,0.0321,0.0010,0.1908
1/29/2014,17.9982,18.1204,17.8079,15.6787,502810000,1.14794,1.1557,1.1358,0.5175,0.5025,0.015,2.9851,0.0330,0.0320,0.0010,0.1904
1/28/2014,18.1700,18.3929,17.9311,15.8587,1065523200,1.14574,1.1598,1.1307,0.5175,0.5025,0.015,2.9851,0.0326,0.0317,0.0009,0.1882
1/27/2014,19.6454,19.8143,19.4911,17.2364,554878800,1.13976,1.1496,1.1308,0.5175,0.5025,0.015,2.9851,0.0300,0.0292,0.0009,0.1732
1/24/2014,19.7857,19.8436,19.4554,17.0977,429354800,1.15722,1.1606,1.1379,0.295,0.285,0.01,3.5088,0.0173,0.0167,0.0006,0.2052
1/23/2014,19.6407,19.8750,19.4575,17.4142,403239200,1.12785,1.1413,1.1173,0.295,0.285,0.01,3.5088,0.0169,0.0164,0.0006,0.2015
1/22/2014,19.6754,19.9032,19.5646,17.2680,379985200,1.13941,1.1526,1.1330,0.295,0.285,0.01,3.5088,0.0171,0.0165,0.0006,0.2032
1/21/2014,19.3211,19.6454,19.3007,17.1916,328526800,1.12387,1.1427,1.1227,0.295,0.285,0.01,3.5088,0.0172,0.0166,0.0006,0.2041
1/17/2014,19.6957,19.7168,19.2821,16.9286,426739600,1.16346,1.1647,1.1390,0.295,0.285,0.01,3.5088,0.0174,0.0168,0.0006,0.2073
1/16/2014,19.8179,19.8875,19.7029,17.3538,229278000,1.14199,1.1460,1.1354,0.295,0.285,0.01,3.5088,0.0170,0.0164,0.0006,0.2022
1/15/2014,19.7686,20.0071,19.7021,17.4512,391638800,1.13279,1.1465,1.1290,0.295,0.285,0.01,3.5088,0.0169,0.0163,0.0006,0.2011
1/14/2014,19.2221,19.5261,19.2021,17.1077,332561600,1.12360,1.1414,1.1224,0.295,0.285,0.01,3.5088,0.0172,0.0167,0.0006,0.2051
1/13/2014,18.9254,19.3750,18.9243,16.7739,378492800,1.12826,1.1551,1.1282,0.295,0.285,0.01,3.5088,0.0176,0.0170,0.0006,0.2092
1/10/2014,19.2796,19.3143,18.9682,16.6866,304976000,1.15540,1.1575,1.1367,0.295,0.285,0.01,3.5088,0.0177,0.0171,0.0006,0.2103
1/9/2014,19.5286,19.5307,19.1196,16.7987,279148800,1.16251,1.1626,1.1382,0.295,0.285,0.01,3.5088,0.0176,0.0170,0.0006,0.2089
1/8/2014,19.2432,19.4843,19.2389,17.0160,258529600,1.13089,1.1451,1.1306,0.295,0.285,0.01,3.5088,0.0173,0.0167,0.0006,0.2062
1/7/2014,19.4400,19.4986,19.2114,16.9089,317209200,1.14969,1.1532,1.1362,0.295,0.285,0.01,3.5088,0.0174,0.0169,0.0006,0.2075
1/6/2014,19.1946,19.5286,19.0571,17.0307,412610800,1.12706,1.1467,1.1190,0.295,0.285,0.01,3.5088,0.0173,0.0167,0.0006,0.2060
1/3/2014,19.7450,19.7750,19.3011,16.9383,392467600,1.16570,1.1675,1.1395,0.295,0.285,0.01,3.5088,0.0174,0.0168,0.0006,0.2072
1/2/2014,19.8457,19.8939,19.7150,17.3187,234684800,1.14591,1.1487,1.1384,0.295,0.285,0.01,3.5088,0.0170,0.0165,0.0006,0.2026
12/31/2013,19.7918,20.0457,19.7857,17.5658,223084400,1.12672,1.1412,1.1264,0.295,0.285,0.01,3.5088,0.0168,0.0162,0.0006,0.1998
12/30/2013,19.9093,20.0032,19.7257,17.3623,253629600,1.14670,1.1521,1.1361,0.295,0.285,0.01,3.5088,0.0170,0.0164,0.0006,0.2021
12/27/2013,20.1364,20.1575,19.9821,17.5366,225884400,1.14825,1.1494,1.1395,0.295,0.285,0.01,3.5088,0.0168,0.0163,0.0006,0.2001
12/26/2013,20.2893,20.3393,20.1207,17.6559,204008000,1.14915,1.1520,1.1396,0.295,0.285,0.01,3.5088,0.0167,0.0161,0.0006,0.1987
12/24/2013,20.3532,20.4243,20.2154,17.7740,167554800,1.14511,1.1491,1.1374,0.295,0.285,0.01,3.5088,0.0166,0.0160,0.0006,0.1974
12/23/2013,20.2857,20.3829,20.0986,17.8498,501306400,1.13647,1.1419,1.1260,0.295,0.285,0.01,3.5088,0.0165,0.0160,0.0006,0.1966
12/20/2013,19.4796,19.7004,19.4579,17.1900,436413600,1.13319,1.1460,1.1319,0.295,0.285,0.01,3.5088,0.0172,0.0166,0.0006,0.2041
12/19/2013,19.6250,19.6429,19.4189,17.0473,320308800,1.15121,1.1523,1.1391,0.295,0.285,0.01,3.5088,0.0173,0.0167,0.0006,0.2058
12/18/2013,19.6321,19.6946,19.2429,17.2448,565863200,1.13844,1.1421,1.1159,0.295,0.285,0.01,3.5088,0.0171,0.0165,0.0006,0.2035
12/17/2013,19.8504,19.9800,19.7636,17.3770,229902400,1.14234,1.1498,1.1373,0.295,0.285,0.01,3.5088,0.0170,0.0164,0.0006,0.2019
12/16/2013,19.8221,20.0943,19.8218,17.4556,282592800,1.13558,1.1512,1.1356,0.295,0.285,0.01,3.5088,0.0169,0.0163,0.0006,0.2010
12/13/2013,20.1018,20.1029,19.7739,17.3594,332822000,1.15798,1.1580,1.1391,0.295,0.285,0.01,3.5088,0.0170,0.0164,0.0006,0.2021
12/12/2013,20.0764,20.1907,20.0011,17.5507,262290000,1.14391,1.1504,1.1396,0.295,0.285,0.01,3.5088,0.0168,0.0162,0.0006,0.1999
12/11/2013,20.2500,20.3918,19.9889,17.5764,359718800,1.15211,1.1602,1.1373,0.295,0.285,0.01,3.5088,0.0168,0.0162,0.0006,0.1996
12/10/2013,20.1279,20.2814,20.0429,17.7076,278269600,1.13668,1.1454,1.1319,0.295,0.285,0.01,3.5088,0.0167,0.0161,0.0006,0.1982
12/9/2013,20.0321,20.3421,20.0321,17.7352,320493600,1.12952,1.1470,1.1295,0.295,0.285,0.01,3.5088,0.0166,0.0161,0.0006,0.1978
12/6/2013,20.2068,20.2411,19.9846,17.5345,344352400,1.15240,1.1544,1.1397,0.295,0.285,0.01,3.5088,0.0168,0.0163,0.0006,0.2001
12/5/2013,20.4518,20.5407,20.2289,17.7812,447580000,1.15019,1.1552,1.1377,0.295,0.285,0.01,3.5088,0.0166,0.0160,0.0006,0.1973
12/4/2013,20.1964,20.3282,20.0293,17.6904,377809600,1.14166,1.1491,1.1322,0.295,0.285,0.01,3.5088,0.0167,0.0161,0.0006,0.1983
12/3/2013,19.9393,20.2279,19.9171,17.7317,450968000,1.12450,1.1408,1.1232,0.295,0.285,0.01,3.5088,0.0166,0.0161,0.0006,0.1979
12/2/2013,19.9286,20.1546,19.6721,17.2592,472544800,1.15466,1.1678,1.1398,0.295,0.285,0.01,3.5088,0.0171,0.0165,0.0006,0.2033
11/29/2013,19.6243,19.9404,19.5646,17.4108,318127600,1.12713,1.1453,1.1237,0.295,0.285,0.01,3.5088,0.0169,0.0164,0.0006,0.2015
11/27/2013,19.1539,19.5000,19.0500,17.0942,363448400,1.12049,1.1407,1.1144,0.295,0.285,0.01,3.5088,0.0173,0.0167,0.0006,0.2053
11/26/2013,18.7186,19.1479,18.7143,16.7010,401382800,1.12081,1.1465,1.1206,0.295,0.285,0.01,3.5088,0.0177,0.0171,0.0006,0.2101
11/25/2013,18.6079,18.7811,18.6071,16.3985,229311600,1.13473,1.1453,1.1347,0.295,0.285,0.01,3.5088,0.0180,0.0174,0.0006,0.2140
11/22/2013,18.5543,18.6486,18.5189,16.2752,223725600,1.14004,1.1458,1.1379,0.295,0.285,0.01,3.5088,0.0181,0.0175,0.0006,0.2156
11/21/2013,18.4857,18.6146,18.3454,16.3171,262026800,1.13290,1.1408,1.1243,0.295,0.285,0.01,3.5088,0.0181,0.0175,0.0006,0.2150
11/20/2013,18.5439,18.5864,18.3689,16.1249,193916800,1.15002,1.1527,1.1392,0.295,0.285,0.01,3.5088,0.0183,0.0177,0.0006,0.2176
11/19/2013,18.5368,18.6921,18.4989,16.2673,208938800,1.13951,1.1491,1.1372,0.295,0.285,0.01,3.5088,0.0181,0.0175,0.0006,0.2157
11/18/2013,18.7496,18.8282,18.5071,16.2385,244944000,1.15464,1.1595,1.1397,0.295,0.285,0.01,3.5088,0.0182,0.0176,0.0006,0.2161
11/15/2013,18.8064,18.8961,18.7318,16.4377,317920400,1.14411,1.1496,1.1396,0.295,0.285,0.01,3.5088,0.0179,0.0173,0.0006,0.2135
11/14/2013,18.6718,18.9029,18.6382,16.5369,282419200,1.12910,1.1431,1.1271,0.295,0.285,0.01,3.5088,0.0178,0.0172,0.0006,0.2122
11/13/2013,18.5000,18.6518,18.4629,16.3011,197220800,1.13489,1.1442,1.1326,0.295,0.285,0.01,3.5088,0.0181,0.0175,0.0006,0.2152
11/12/2013,18.4882,18.7114,18.4643,16.2817,204276800,1.13552,1.1492,1.1340,0.295,0.285,0.01,3.5088,0.0181,0.0175,0.0006,0.2155
11/11/2013,18.5711,18.6311,18.3718,16.2517,227452400,1.14272,1.1464,1.1305,0.295,0.285,0.01,3.5088,0.0182,0.0175,0.0006,0.2159
11/8/2013,18.3779,18.6118,18.3068,16.2989,279316800,1.12755,1.1419,1.1232,0.295,0.285,0.01,3.5088,0.0181,0.0175,0.0006,0.2153
11/7/2013,18.5564,18.6854,18.2993,16.0463,262620400,1.15643,1.1645,1.1404,0.295,0.285,0.01,3.5088,0.0184,0.0178,0.0006,0.2187
11/6/2013,18.7196,18.7450,18.5071,16.3102,223375600,1.14772,1.1493,1.1347,0.295,0.285,0.01,3.5088,0.0181,0.0175,0.0006,0.2151
11/5/2013,18.7350,18.8889,18.6786,16.3566,265213200,1.14541,1.1548,1.1420,0.295,0.285,0.01,3.5088,0.0180,0.0174,0.0006,0.2145
11/4/2013,18.6107,18.8150,18.5289,16.3970,244627600,1.13501,1.1475,1.1300,0.295,0.285,0.01,3.5088,0.0180,0.0174,0.0006,0.2140
11/1/2013,18.7150,18.7429,18.4229,16.1878,274890000,1.15611,1.1578,1.1381,0.295,0.285,0.01,3.5088,0.0182,0.0176,0.0006,0.2168
10/31/2013,18.7500,18.8389,18.6168,16.2710,275696400,1.15236,1.1578,1.1442,0.295,0.285,0.01,3.5088,0.0181,0.0175,0.0006,0.2156
10/30/2013,18.5575,18.8400,18.4650,16.3394,354163600,1.13575,1.1530,1.1301,0.295,0.285,0.01,3.5088,0.0181,0.0174,0.0006,0.2147
10/29/2013,19.1525,19.2589,18.3764,16.0836,635807200,1.19081,1.1974,1.1426,0.295,0.285,0.01,3.5088,0.0183,0.0177,0.0006,0.2182
10/28/2013,18.8943,18.9643,18.6861,16.4945,550440800,1.14549,1.1497,1.1329,0.295,0.285,0.01,3.5088,0.0179,0.0173,0.0006,0.2127
10/25/2013,18.9757,19.0439,18.7539,16.3724,337792000,1.15900,1.1632,1.1455,0.2675,0.2625,0.005,1.9048,0.0163,0.0160,0.0003,0.1163
10/24/2013,18.7500,19.0168,18.6589,16.5576,384764800,1.13241,1.1485,1.1269,0.2675,0.2625,0.005,1.9048,0.0162,0.0159,0.0003,0.1150
10/23/2013,18.5357,18.7739,18.5357,16.3413,313723200,1.13429,1.1489,1.1343,0.2675,0.2625,0.005,1.9048,0.0164,0.0161,0.0003,0.1166
10/22/2013,18.8004,18.8732,18.1439,16.1829,534063600,1.16174,1.1662,1.1212,0.2675,0.2625,0.005,1.9048,0.0165,0.0162,0.0003,0.1177
10/21/2013,18.2775,18.7250,18.2686,16.2293,398106800,1.12621,1.1538,1.1257,0.2675,0.2625,0.005,1.9048,0.0165,0.0162,0.0003,0.1174
10/18/2013,18.0711,18.1879,18.0611,15.8411,290542000,1.14077,1.1481,1.1401,0.2675,0.2625,0.005,1.9048,0.0169,0.0166,0.0003,0.1202
10/17/2013,17.8564,18.0279,17.8457,15.7044,253593200,1.13703,1.1479,1.1364,0.2675,0.2625,0.005,1.9048,0.0170,0.0167,0.0003,0.1213
10/16/2013,17.8854,17.9475,17.8296,15.5989,251101200,1.14658,1.1506,1.1430,0.2675,0.2625,0.005,1.9048,0.0171,0.0168,0.0003,0.1221
10/15/2013,17.7682,17.9286,17.6971,15.5232,320073600,1.14462,1.1550,1.1400,0.2675,0.2625,0.005,1.9048,0.0172,0.0169,0.0003,0.1227
10/14/2013,17.4939,17.7707,17.4768,15.4411,261898000,1.13295,1.1509,1.1318,0.2675,0.2625,0.005,1.9048,0.0173,0.0170,0.0003,0.1234
10/11/2013,17.3925,17.6371,17.3271,15.3405,267738800,1.13376,1.1497,1.1295,0.2675,0.2625,0.005,1.9048,0.0174,0.0171,0.0003,0.1242
10/10/2013,17.5471,17.5850,17.3943,15.2418,278602800,1.15125,1.1537,1.1412,0.2675,0.2625,0.005,1.9048,0.0176,0.0172,0.0003,0.1250
10/9/2013,17.3086,17.4211,17.0814,15.1469,301725200,1.14271,1.1501,1.1277,0.2675,0.2625,0.005,1.9048,0.0177,0.0173,0.0003,0.1258
10/8/2013,17.4979,17.5229,17.1621,14.9710,290917200,1.16878,1.1705,1.1464,0.2675,0.2625,0.005,1.9048,0.0179,0.0175,0.0003,0.1272
10/7/2013,17.3771,17.5946,17.3339,15.1830,312292400,1.14451,1.1588,1.1417,0.2675,0.2625,0.005,1.9048,0.0176,0.0173,0.0003,0.1255
10/4/2013,17.2807,17.3071,17.0929,15.0361,258868400,1.14928,1.1510,1.1368,0.2675,0.2625,0.005,1.9048,0.0178,0.0175,0.0003,0.1267
10/3/2013,17.5182,17.5839,17.1693,15.0479,322753200,1.16416,1.1685,1.1410,0.2675,0.2625,0.005,1.9048,0.0178,0.0174,0.0003,0.1266
10/2/2013,17.3439,17.5643,17.2768,15.2393,289184000,1.13810,1.1526,1.1337,0.2675,0.2625,0.005,1.9048,0.0176,0.0172,0.0003,0.1250
10/1/2013,17.0875,17.4693,17.0850,15.1895,353883600,1.12495,1.1501,1.1248,0.2675,0.2625,0.005,1.9048,0.0176,0.0173,0.0003,0.1254
9/30/2013,17.0446,17.2021,16.9432,14.8406,260156400,1.14851,1.1591,1.1417,0.2675,0.2625,0.005,1.9048,0.0180,0.0177,0.0003,0.1284
9/27/2013,17.2779,17.3096,17.1686,15.0274,228040400,1.14976,1.1519,1.1425,0.2675,0.2625,0.005,1.9048,0.0178,0.0175,0.0003,0.1268
9/26/2013,17.3571,17.4486,17.2821,15.1354,237221600,1.14679,1.1528,1.1418,0.2675,0.2625,0.005,1.9048,0.0177,0.0173,0.0003,0.1259
9/25/2013,17.4714,17.4871,17.1939,14.9894,316957200,1.16559,1.1666,1.1471,0.2675,0.2625,0.005,1.9048,0.0178,0.0175,0.0003,0.1271
9/24/2013,17.6743,17.6954,17.4221,15.2250,364344400,1.16087,1.1623,1.1443,0.2675,0.2625,0.005,1.9048,0.0176,0.0172,0.0003,0.1251
9/23/2013,17.7179,17.7468,17.2357,15.2730,762106800,1.16008,1.1620,1.1285,0.2675,0.2625,0.005,1.9048,0.0175,0.0172,0.0003,0.1247
9/20/2013,17.0714,17.0911,16.6429,14.5498,699302800,1.17331,1.1747,1.1439,0.2675,0.2625,0.005,1.9048,0.0184,0.0180,0.0003,0.1309
